arm,model_size,thinking,task,condition,density_class,index,instance_id,graph_id,exact,f1,abs_error,signed_error,parsed,hit_cap,pred,gold,n_nodes,n_edges,density_real,mean_degree,n_components,largest_cc,n_triangles,mean_clustering,target_id,target_degree,target_clustering,gold_is_yes,pair_common_neighbors,pair_distance,gold_magnitude,primer_chars,encoding_chars,n_new_tokens,resp_chars,n_node_mentions,uses_degree_sum,narrates_neighbors,enumerates_nodes
qwen3-4b,4b,0,node_degree,degree,0.75,35,node_degree/size40/p0.75/35,p0.75/35,1.0,1.0,0,0,1,0,27,27,40,579,0.742308,28.95,1,40,4003,0.737665,35,27,0.763533,,,,27,909,5732,21,48,1,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.75,35,edge_existence/size40/p0.75/35,p0.75/35,1.0,1.0,,,1,0,Yes,Yes,40,579,0.742308,28.95,1,40,4003,0.737665,35,27,0.763533,1,19,1,,4709,5732,174,363,8,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.75,36,edge_existence/size40/p0.75/36,p0.75/36,1.0,1.0,,,1,0,Yes,Yes,40,590,0.75641,29.5,1,40,4296,0.758328,39,30,0.747126,1,18,1,,1629,5819,187,370,7,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.75,37,edge_existence/size40/p0.75/37,p0.75/37,1.0,1.0,,,1,0,Yes,Yes,40,606,0.776923,30.3,1,40,4622,0.776855,7,29,0.783251,1,23,1,,0,5938,316,545,8,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.75,38,node_degree/size40/p0.75/38,p0.75/38,1.0,1.0,0,0,1,0,30,30,40,587,0.752564,29.35,1,40,4221,0.754024,7,30,0.770115,,,,30,2949,5781,354,608,4,0,0,0
qwen3-4b,4b,0,node_degree,components,0.75,39,node_degree/size40/p0.75/39,p0.75/39,1.0,1.0,0,0,1,0,28,28,40,579,0.742308,28.95,1,40,4049,0.744239,23,28,0.761905,,,,28,37,5741,353,578,3,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.75,39,edge_existence/size40/p0.75/39,p0.75/39,1.0,1.0,,,1,0,Yes,Yes,40,579,0.742308,28.95,1,40,4049,0.744239,23,28,0.761905,1,24,1,,1829,5741,164,312,5,0,1,0
qwen3-4b,4b,0,edge_existence,degree,0.75,40,edge_existence/size40/p0.75/40,p0.75/40,1.0,1.0,,,1,0,Yes,Yes,40,581,0.744872,29.05,1,40,4059,0.742151,18,27,0.7151,1,17,1,,909,5748,188,384,7,0,0,0
qwen3-4b,4b,0,node_degree,all,0.75,41,node_degree/size40/p0.75/41,p0.75/41,0.0,0.0,8,8,1,0,36,28,40,568,0.728205,28.4,1,40,3790,0.724176,28,28,0.71164,,,,28,4709,5645,14,32,1,0,0,0
qwen3-4b,4b,0,node_degree,clustering,0.75,42,node_degree/size40/p0.75/42,p0.75/42,0.0,0.0,1,1,1,0,29,28,40,589,0.755128,29.45,1,40,4248,0.753671,8,28,0.769841,,,,28,1629,5814,302,465,3,0,0,0
qwen3-4b,4b,0,node_degree,none,0.75,43,node_degree/size40/p0.75/43,p0.75/43,0.0,0.0,1,1,1,0,33,32,40,580,0.74359,29.0,1,40,4089,0.747615,20,32,0.72379,,,,32,0,5736,344,527,2,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.75,43,edge_existence/size40/p0.75/43,p0.75/43,1.0,1.0,,,1,0,Yes,Yes,40,580,0.74359,29.0,1,40,4089,0.747615,20,32,0.72379,1,21,1,,2949,5736,200,411,8,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.75,44,edge_existence/size40/p0.75/44,p0.75/44,1.0,1.0,,,1,0,Yes,Yes,40,569,0.729487,28.45,1,40,3835,0.72932,14,22,0.722944,1,13,1,,37,5641,159,345,8,0,0,0
qwen3-4b,4b,0,node_degree,filler,0.75,45,node_degree/size40/p0.75/45,p0.75/45,0.0,0.0,1,1,1,0,30,29,40,572,0.733333,28.6,1,40,3867,0.729546,38,29,0.70936,,,,29,1829,5686,321,503,3,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.75,46,node_degree/size40/p0.75/46,p0.75/46,1.0,1.0,0,0,1,0,29,29,40,589,0.755128,29.45,1,40,4218,0.751065,29,29,0.758621,,,,29,909,5816,38,125,2,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.75,46,edge_existence/size40/p0.75/46,p0.75/46,1.0,1.0,,,1,0,Yes,Yes,40,589,0.755128,29.45,1,40,4218,0.751065,29,29,0.758621,1,20,1,,4709,5816,176,360,6,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.75,47,edge_existence/size40/p0.75/47,p0.75/47,1.0,1.0,,,1,0,No,No,40,586,0.751282,29.3,1,40,4190,0.752085,37,29,0.746305,0,22,2,,1629,5786,199,408,7,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.75,48,edge_existence/size40/p0.75/48,p0.75/48,1.0,1.0,,,1,0,Yes,Yes,40,575,0.737179,28.75,1,40,3918,0.731195,20,32,0.719758,1,23,1,,0,5703,205,420,8,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.75,49,node_degree/size40/p0.75/49,p0.75/49,0.0,0.0,5,5,1,0,39,34,40,593,0.760256,29.65,1,40,4322,0.758815,4,34,0.746881,,,,34,2949,5834,365,647,4,0,0,0
qwen3-4b,4b,0,node_degree,components,0.75,50,node_degree/size40/p0.75/50,p0.75/50,1.0,1.0,0,0,1,0,30,30,40,581,0.744872,29.05,1,40,4100,0.747614,8,30,0.728736,,,,30,37,5747,324,501,3,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.75,50,edge_existence/size40/p0.75/50,p0.75/50,1.0,1.0,,,1,0,Yes,Yes,40,581,0.744872,29.05,1,40,4100,0.747614,8,30,0.728736,1,21,1,,1829,5747,177,333,7,0,0,0
qwen3-4b,4b,0,edge_existence,degree,0.75,51,edge_existence/size40/p0.75/51,p0.75/51,1.0,1.0,,,1,0,Yes,Yes,40,591,0.757692,29.55,1,40,4265,0.754688,39,30,0.74023,1,20,1,,909,5830,197,414,8,0,0,0
qwen3-4b,4b,0,node_degree,all,0.75,52,node_degree/size40/p0.75/52,p0.75/52,0.0,0.0,2,2,1,0,30,28,40,588,0.753846,29.4,1,40,4220,0.7527,37,28,0.724868,,,,28,4709,5803,165,328,3,0,1,0
qwen3-4b,4b,0,node_degree,clustering,0.75,53,node_degree/size40/p0.75/53,p0.75/53,1.0,1.0,0,0,1,0,29,29,40,591,0.757692,29.55,1,40,4264,0.753735,14,29,0.748768,,,,29,1629,5828,372,613,4,0,0,0
qwen3-4b,4b,0,node_degree,none,0.75,54,node_degree/size40/p0.75/54,p0.75/54,0.0,0.0,3,3,1,0,34,31,40,575,0.737179,28.75,1,40,3938,0.736091,12,31,0.733333,,,,31,0,5707,333,505,3,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.75,54,edge_existence/size40/p0.75/54,p0.75/54,1.0,1.0,,,1,0,Yes,Yes,40,575,0.737179,28.75,1,40,3938,0.736091,12,31,0.733333,1,22,1,,2949,5707,192,400,8,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.75,55,edge_existence/size40/p0.75/55,p0.75/55,1.0,1.0,,,1,0,Yes,Yes,40,595,0.762821,29.75,1,40,4361,0.760285,21,32,0.760081,1,27,1,,37,5854,195,394,7,0,0,0
qwen3-4b,4b,0,node_degree,filler,0.75,56,node_degree/size40/p0.75/56,p0.75/56,1.0,1.0,0,0,1,0,30,30,40,570,0.730769,28.5,1,40,3847,0.730256,17,30,0.731034,,,,30,1829,5672,322,496,3,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.75,57,node_degree/size40/p0.75/57,p0.75/57,1.0,1.0,0,0,1,0,27,27,40,584,0.748718,29.2,1,40,4187,0.754323,27,27,0.737892,,,,27,909,5773,38,125,2,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.75,57,edge_existence/size40/p0.75/57,p0.75/57,0.0,0.0,,,1,0,Yes,No,40,584,0.748718,29.2,1,40,4187,0.754323,27,27,0.737892,0,19,2,,4709,5773,174,386,7,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.75,58,edge_existence/size40/p0.75/58,p0.75/58,1.0,1.0,,,1,0,Yes,Yes,40,580,0.74359,29.0,1,40,4039,0.741945,6,25,0.746667,1,18,1,,1629,5754,180,416,9,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.75,59,edge_existence/size40/p0.75/59,p0.75/59,1.0,1.0,,,1,0,Yes,Yes,40,585,0.75,29.25,1,40,4152,0.748193,34,28,0.738095,1,18,1,,0,5776,180,363,8,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.75,60,node_degree/size40/p0.75/60,p0.75/60,0.0,0.0,1,1,1,0,31,30,40,596,0.764103,29.8,1,40,4392,0.762865,23,30,0.763218,,,,30,2949,5868,325,568,4,0,0,0
qwen3-4b,4b,0,node_degree,components,0.75,61,node_degree/size40/p0.75/61,p0.75/61,0.0,0.0,1,1,1,0,28,27,40,577,0.739744,28.85,1,40,4001,0.740833,18,27,0.752137,,,,27,37,5724,308,494,3,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.75,61,edge_existence/size40/p0.75/61,p0.75/61,1.0,1.0,,,1,0,Yes,Yes,40,577,0.739744,28.85,1,40,4001,0.740833,18,27,0.752137,1,22,1,,1829,5724,172,348,6,0,1,0
qwen3-4b,4b,0,edge_existence,degree,0.75,62,edge_existence/size40/p0.75/62,p0.75/62,1.0,1.0,,,1,0,No,No,40,568,0.728205,28.4,1,40,3786,0.724748,34,27,0.760684,0,15,2,,909,5650,176,350,6,0,0,0
qwen3-4b,4b,0,node_degree,all,0.75,63,node_degree/size40/p0.75/63,p0.75/63,0.0,0.0,7,7,1,0,37,30,40,588,0.753846,29.4,1,40,4186,0.74816,10,30,0.754023,,,,30,4709,5807,184,357,4,0,0,0
qwen3-4b,4b,0,node_degree,clustering,0.75,64,node_degree/size40/p0.75/64,p0.75/64,1.0,1.0,0,0,1,0,29,29,40,587,0.752564,29.35,1,40,4175,0.748205,32,29,0.76601,,,,29,1629,5788,301,501,4,0,0,0
qwen3-4b,4b,0,node_degree,none,0.75,65,node_degree/size40/p0.75/65,p0.75/65,1.0,1.0,0,0,1,0,28,28,40,597,0.765385,29.85,1,40,4433,0.76705,30,28,0.743386,,,,28,0,5863,318,506,4,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.75,65,edge_existence/size40/p0.75/65,p0.75/65,1.0,1.0,,,1,0,Yes,Yes,40,597,0.765385,29.85,1,40,4433,0.76705,30,28,0.743386,1,19,1,,2949,5863,184,392,8,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.75,66,edge_existence/size40/p0.75/66,p0.75/66,1.0,1.0,,,1,0,Yes,Yes,40,604,0.774359,30.2,1,40,4584,0.774553,22,31,0.754839,1,18,1,,37,5915,191,376,8,0,0,0
qwen3-4b,4b,0,node_degree,filler,0.75,67,node_degree/size40/p0.75/67,p0.75/67,0.0,0.0,3,3,1,0,37,34,40,601,0.770513,30.05,1,40,4536,0.772101,37,34,0.773619,,,,34,1829,5894,366,576,2,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.75,68,node_degree/size40/p0.75/68,p0.75/68,0.0,0.0,1,1,1,0,28,27,40,586,0.751282,29.3,1,40,4174,0.749363,27,27,0.774929,,,,27,909,5802,221,537,6,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.75,68,edge_existence/size40/p0.75/68,p0.75/68,1.0,1.0,,,1,0,No,No,40,586,0.751282,29.3,1,40,4174,0.749363,27,27,0.774929,0,22,2,,4709,5802,336,622,12,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.75,69,edge_existence/size40/p0.75/69,p0.75/69,1.0,1.0,,,1,0,Yes,Yes,40,574,0.735897,28.7,1,40,3923,0.735029,30,31,0.724731,1,25,1,,1629,5704,203,417,8,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.75,70,edge_existence/size40/p0.75/70,p0.75/70,1.0,1.0,,,1,0,Yes,Yes,40,582,0.746154,29.1,1,40,4080,0.744197,10,25,0.763333,1,20,1,,0,5750,167,352,8,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.75,71,node_degree/size40/p0.75/71,p0.75/71,0.0,0.0,10,10,1,0,38,28,40,595,0.762821,29.75,1,40,4360,0.760784,33,28,0.76455,,,,28,2949,5846,332,591,3,0,0,0
qwen3-4b,4b,0,node_degree,components,0.75,72,node_degree/size40/p0.75/72,p0.75/72,0.0,0.0,3,3,1,0,39,36,40,609,0.780769,30.45,1,40,4750,0.788109,29,36,0.753968,,,,36,37,5955,261,467,4,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.75,72,edge_existence/size40/p0.75/72,p0.75/72,1.0,1.0,,,1,0,Yes,Yes,40,609,0.780769,30.45,1,40,4750,0.788109,29,36,0.753968,1,30,1,,1829,5955,191,327,5,0,1,0
qwen3-4b,4b,0,edge_existence,degree,0.75,73,edge_existence/size40/p0.75/73,p0.75/73,0.0,0.0,,,1,0,Yes,No,40,578,0.741026,28.9,1,40,4014,0.741034,25,22,0.735931,0,18,2,,909,5726,156,339,8,0,0,0
qwen3-4b,4b,0,node_degree,all,0.75,74,node_degree/size40/p0.75/74,p0.75/74,0.0,0.0,1,1,1,0,27,26,40,585,0.75,29.25,1,40,4126,0.743617,19,26,0.750769,,,,26,4709,5777,160,323,3,0,1,0
qwen3-4b,4b,0,node_degree,clustering,0.75,75,node_degree/size40/p0.75/75,p0.75/75,1.0,1.0,0,0,1,0,33,33,40,585,0.75,29.25,1,40,4195,0.754692,12,33,0.742424,,,,33,1629,5788,326,499,3,0,0,0
qwen3-4b,4b,0,node_degree,none,0.75,76,node_degree/size40/p0.75/76,p0.75/76,0.0,0.0,2,2,1,0,37,35,40,609,0.780769,30.45,1,40,4708,0.781791,3,35,0.776471,,,,35,0,5954,327,490,2,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.75,76,edge_existence/size40/p0.75/76,p0.75/76,1.0,1.0,,,1,0,Yes,Yes,40,609,0.780769,30.45,1,40,4708,0.781791,3,35,0.776471,1,25,1,,2949,5954,212,433,8,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.75,77,edge_existence/size40/p0.75/77,p0.75/77,1.0,1.0,,,1,0,No,No,40,573,0.734615,28.65,1,40,3940,0.739552,26,27,0.729345,0,21,2,,37,5687,572,1173,22,0,0,1
qwen3-4b,4b,0,node_degree,filler,0.75,78,node_degree/size40/p0.75/78,p0.75/78,0.0,0.0,4,4,1,0,38,34,40,597,0.765385,29.85,1,40,4405,0.762099,10,34,0.759358,,,,34,1829,5870,354,517,3,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.75,79,node_degree/size40/p0.75/79,p0.75/79,0.0,0.0,6,6,1,0,37,31,40,566,0.725641,28.3,1,40,3736,0.719654,31,31,0.703226,,,,31,909,5646,189,376,4,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.75,79,edge_existence/size40/p0.75/79,p0.75/79,1.0,1.0,,,1,0,Yes,Yes,40,566,0.725641,28.3,1,40,3736,0.719654,31,31,0.703226,1,23,1,,4709,5646,186,371,7,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.75,80,edge_existence/size40/p0.75/80,p0.75/80,1.0,1.0,,,1,0,Yes,Yes,40,591,0.757692,29.55,1,40,4271,0.754095,5,28,0.767196,1,19,1,,1629,5828,179,386,8,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.75,81,edge_existence/size40/p0.75/81,p0.75/81,1.0,1.0,,,1,0,Yes,Yes,40,587,0.752564,29.35,1,40,4264,0.760986,6,36,0.752381,1,26,1,,0,5789,206,383,7,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.75,82,node_degree/size40/p0.75/82,p0.75/82,0.0,0.0,1,-1,1,0,28,29,40,575,0.737179,28.75,1,40,3961,0.737606,21,29,0.73399,,,,29,2949,5710,345,580,3,0,0,0
qwen3-4b,4b,0,node_degree,components,0.75,83,node_degree/size40/p0.75/83,p0.75/83,0.0,0.0,1,1,1,0,28,27,40,576,0.738462,28.8,1,40,3957,0.73723,16,27,0.740741,,,,27,37,5706,310,503,4,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.75,83,edge_existence/size40/p0.75/83,p0.75/83,1.0,1.0,,,1,0,Yes,Yes,40,576,0.738462,28.8,1,40,3957,0.73723,16,27,0.740741,1,20,1,,1829,5706,172,346,7,0,0,0
qwen3-4b,4b,0,edge_existence,degree,0.75,84,edge_existence/size40/p0.75/84,p0.75/84,0.0,0.0,,,1,0,Yes,No,40,612,0.784615,30.6,1,40,4782,0.786337,22,27,0.809117,0,21,2,,909,5987,176,356,8,0,0,0
qwen3-4b,4b,0,node_degree,all,0.75,85,node_degree/size40/p0.75/85,p0.75/85,0.0,0.0,5,5,1,0,35,30,40,591,0.757692,29.55,1,40,4352,0.764775,24,30,0.781609,,,,30,4709,5836,186,374,3,0,0,0
qwen3-4b,4b,0,node_degree,clustering,0.75,86,node_degree/size40/p0.75/86,p0.75/86,0.0,0.0,3,3,1,0,37,34,40,585,0.75,29.25,1,40,4172,0.751812,19,34,0.73975,,,,34,1629,5780,334,533,3,0,0,0
qwen3-4b,4b,0,node_degree,none,0.75,87,node_degree/size40/p0.75/87,p0.75/87,0.0,0.0,3,3,1,0,34,31,40,571,0.732051,28.55,1,40,3859,0.729657,6,31,0.735484,,,,31,0,5677,329,498,3,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.75,87,edge_existence/size40/p0.75/87,p0.75/87,1.0,1.0,,,1,0,No,No,40,571,0.732051,28.55,1,40,3859,0.729657,6,31,0.735484,0,16,2,,2949,5677,305,576,10,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.75,88,edge_existence/size40/p0.75/88,p0.75/88,1.0,1.0,,,1,0,Yes,Yes,40,568,0.728205,28.4,1,40,3801,0.724808,36,23,0.727273,1,13,1,,37,5652,194,423,7,0,0,0
qwen3-4b,4b,0,node_degree,filler,0.75,89,node_degree/size40/p0.75/89,p0.75/89,1.0,1.0,0,0,1,0,23,23,40,561,0.719231,28.05,1,40,3713,0.727164,33,23,0.762846,,,,23,1829,5594,308,554,4,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.75,90,node_degree/size40/p0.75/90,p0.75/90,1.0,1.0,0,0,1,0,30,30,40,581,0.744872,29.05,1,40,4086,0.746647,10,30,0.726437,,,,30,909,5747,38,125,2,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.75,90,edge_existence/size40/p0.75/90,p0.75/90,1.0,1.0,,,1,0,Yes,Yes,40,581,0.744872,29.05,1,40,4086,0.746647,10,30,0.726437,1,17,1,,4709,5747,196,410,8,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.75,91,edge_existence/size40/p0.75/91,p0.75/91,1.0,1.0,,,1,0,Yes,Yes,40,564,0.723077,28.2,1,40,3760,0.72837,8,33,0.725379,1,26,1,,1629,5600,205,419,8,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.75,92,edge_existence/size40/p0.75/92,p0.75/92,0.0,0.0,,,1,0,Yes,No,40,568,0.728205,28.4,1,40,3810,0.727399,5,33,0.695076,0,26,2,,0,5653,191,368,6,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.75,93,node_degree/size40/p0.75/93,p0.75/93,0.0,0.0,1,-1,1,0,27,28,40,585,0.75,29.25,1,40,4133,0.74626,6,28,0.746032,,,,28,2949,5790,346,621,4,0,0,0
qwen3-4b,4b,0,node_degree,components,0.75,94,node_degree/size40/p0.75/94,p0.75/94,1.0,1.0,0,0,1,0,25,25,40,577,0.739744,28.85,1,40,3995,0.738821,25,25,0.74,,,,25,37,5712,349,561,4,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.75,94,edge_existence/size40/p0.75/94,p0.75/94,1.0,1.0,,,1,0,Yes,Yes,40,577,0.739744,28.85,1,40,3995,0.738821,25,25,0.74,1,18,1,,1829,5712,167,353,7,0,1,0
qwen3-4b,4b,0,edge_existence,degree,0.75,95,edge_existence/size40/p0.75/95,p0.75/95,1.0,1.0,,,1,0,Yes,Yes,40,586,0.751282,29.3,1,40,4167,0.748417,0,25,0.77,1,19,1,,909,5785,145,266,5,0,0,0
qwen3-4b,4b,0,node_degree,all,0.75,96,node_degree/size40/p0.75/96,p0.75/96,1.0,1.0,0,0,1,0,28,28,40,587,0.752564,29.35,1,40,4214,0.753441,32,28,0.722222,,,,28,4709,5788,14,32,1,0,0,0
qwen3-4b,4b,0,node_degree,clustering,0.75,97,node_degree/size40/p0.75/97,p0.75/97,1.0,1.0,0,0,1,0,24,24,40,583,0.747436,29.15,1,40,4115,0.747255,5,24,0.768116,,,,24,1629,5765,265,428,3,0,0,0
qwen3-4b,4b,0,node_degree,none,0.75,98,node_degree/size40/p0.75/98,p0.75/98,0.0,0.0,1,1,1,0,30,29,40,563,0.721795,28.15,1,40,3760,0.729493,29,29,0.704433,,,,29,0,5601,314,491,3,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.75,98,edge_existence/size40/p0.75/98,p0.75/98,1.0,1.0,,,1,0,Yes,Yes,40,563,0.721795,28.15,1,40,3760,0.729493,29,29,0.704433,1,18,1,,2949,5601,182,387,8,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.75,99,edge_existence/size40/p0.75/99,p0.75/99,0.0,0.0,,,1,0,Yes,No,40,608,0.779487,30.4,1,40,4681,0.780068,0,25,0.776667,0,21,2,,37,5949,173,394,8,0,0,0
qwen3-4b,4b,0,node_degree,filler,0.85,0,node_degree/size40/p0.85/0,p0.85/0,0.0,0.0,1,1,1,0,37,36,40,672,0.861538,33.6,1,40,6319,0.862307,1,36,0.855556,,,,36,1829,6427,229,456,2,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.85,1,node_degree/size40/p0.85/1,p0.85/1,1.0,1.0,0,0,1,0,29,29,40,648,0.830769,32.4,1,40,5681,0.833427,1,29,0.834975,,,,29,909,6251,13,31,1,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.85,1,edge_existence/size40/p0.85/1,p0.85/1,1.0,1.0,,,1,0,Yes,Yes,40,648,0.830769,32.4,1,40,5681,0.833427,1,29,0.834975,1,25,1,,4709,6251,188,400,8,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.85,2,edge_existence/size40/p0.85/2,p0.85/2,1.0,1.0,,,1,0,Yes,Yes,40,658,0.84359,32.9,1,40,5911,0.841417,12,33,0.833333,1,27,1,,1629,6323,356,598,10,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.85,3,edge_existence/size40/p0.85/3,p0.85/3,0.0,0.0,,,1,0,Yes,No,40,665,0.852564,33.25,1,40,6103,0.850834,29,32,0.850806,0,29,2,,0,6378,201,413,7,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.85,4,node_degree/size40/p0.85/4,p0.85/4,0.0,0.0,1,-1,1,0,34,35,40,658,0.84359,32.9,1,40,5964,0.847695,15,35,0.843697,,,,35,2949,6318,362,607,3,0,0,0
qwen3-4b,4b,0,node_degree,components,0.85,5,node_degree/size40/p0.85/5,p0.85/5,0.0,0.0,3,3,1,0,38,35,40,687,0.880769,34.35,1,40,6751,0.881397,12,35,0.889076,,,,35,37,6538,332,503,2,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.85,5,edge_existence/size40/p0.85/5,p0.85/5,1.0,1.0,,,1,0,Yes,Yes,40,687,0.880769,34.35,1,40,6751,0.881397,12,35,0.889076,1,30,1,,1829,6538,196,343,7,0,0,0
qwen3-4b,4b,0,edge_existence,degree,0.85,6,edge_existence/size40/p0.85/6,p0.85/6,1.0,1.0,,,1,0,Yes,Yes,40,665,0.852564,33.25,1,40,6093,0.84998,24,33,0.846591,1,29,1,,909,6372,194,366,7,0,0,0
qwen3-4b,4b,0,node_degree,all,0.85,7,node_degree/size40/p0.85/7,p0.85/7,0.0,0.0,3,3,1,0,39,36,40,653,0.837179,32.65,1,40,5780,0.835549,7,36,0.833333,,,,36,4709,6285,193,355,3,0,1,0
qwen3-4b,4b,0,node_degree,clustering,0.85,8,node_degree/size40/p0.85/8,p0.85/8,0.0,0.0,5,5,1,0,38,33,40,653,0.837179,32.65,1,40,5812,0.839464,3,33,0.823864,,,,33,1629,6285,349,523,3,0,0,0
qwen3-4b,4b,0,node_degree,none,0.85,9,node_degree/size40/p0.85/9,p0.85/9,1.0,1.0,0,0,1,0,32,32,40,676,0.866667,33.8,1,40,6456,0.869052,17,32,0.870968,,,,32,0,6464,330,540,3,0,0,0
qwen3-4b,4b,0,edge_existence,rwse,0.85,9,edge_existence/size40/p0.85/9,p0.85/9,1.0,1.0,,,1,0,Yes,Yes,40,676,0.866667,33.8,1,40,6456,0.869052,17,32,0.870968,1,22,1,,2949,6464,193,398,8,0,0,0
qwen3-4b,4b,0,edge_existence,components,0.85,10,edge_existence/size40/p0.85/10,p0.85/10,1.0,1.0,,,1,0,Yes,Yes,40,664,0.851282,33.2,1,40,6060,0.848003,25,35,0.848739,1,27,1,,37,6374,208,426,7,0,0,0
qwen3-4b,4b,0,node_degree,filler,0.85,11,node_degree/size40/p0.85/11,p0.85/11,0.0,0.0,3,3,1,0,38,35,40,667,0.855128,33.35,1,40,6180,0.855706,14,35,0.862185,,,,35,1829,6403,359,523,2,0,0,0
qwen3-4b,4b,0,node_degree,degree,0.85,12,node_degree/size40/p0.85/12,p0.85/12,1.0,1.0,0,0,1,0,36,36,40,656,0.841026,32.8,1,40,5875,0.841427,32,36,0.834921,,,,36,909,6305,14,32,1,0,0,0
qwen3-4b,4b,0,edge_existence,all,0.85,12,edge_existence/size40/p0.85/12,p0.85/12,0.0,0.0,,,1,0,Yes,No,40,656,0.841026,32.8,1,40,5875,0.841427,32,36,0.834921,0,30,2,,4709,6305,334,537,8,0,0,0
qwen3-4b,4b,0,edge_existence,clustering,0.85,13,edge_existence/size40/p0.85/13,p0.85/13,1.0,1.0,,,1,0,Yes,Yes,40,646,0.828205,32.3,1,40,5601,0.827959,3,34,0.821747,1,29,1,,1629,6234,206,407,8,0,0,0
qwen3-4b,4b,0,edge_existence,none,0.85,14,edge_existence/size40/p0.85/14,p0.85/14,1.0,1.0,,,1,0,Yes,Yes,40,656,0.841026,32.8,1,40,5855,0.839105,27,32,0.834677,1,22,1,,0,6316,192,375,8,0,0,0
qwen3-4b,4b,0,node_degree,rwse,0.85,15,node_degree/size40/p0.85/15,p0.85/15,0.0,0.0,3,3,1,0,38,35,40,665,0.852564,33.25,1,40,6112,0.852191,21,35,0.845378,,,,35,2949,6382,391,626,3,0,0,0
qwen3-4b,4b,0,node_degree,components,0.85,16,node_degree/size40/p0.85/16,p0.85/16,1.0,1.0,0,0,1,0,33,33,40,649,0.832051,32.45,1,40,5708,0.83462,0,33,0.816288,,,,33,37,6248,336,514,3,0,0,0
qwen3-4b,4b,0,edge_existence,filler,0.85,16,edge_existence/size40/p0.85/16,p0.85/16,1.0,1.0,,,1,0,Yes,Yes,40,649,0.832051,32.45,1,40,5708,0.83462,0,33,0.816288,1,27,1,,1829,6248,189,344,6,0,1,0
qwen3-4b,4b,0,edge_existence,degree,0.85,17,edge_existence/size40/p0.85/17,p0.85/17,1.0,1.0,,,1,0,Yes,Yes,40,663,0.85,33.15,1,40,6079,0.851115,0,33,0.861742,1,28,1,,909,6370,194,369,7,0,0,0
qwen3-4b,4b,0,node_degree,all,0.85,18,node_degree/size40/p0.85/18,p0.85/18,0.0,0.0,3,3,1,0,38,35,40,661,0.847436,33.05,1,40,6021,0.848772,21,35,0.845378,,,,35,4709,6343,194,351,2,0,0,0
